observationUnitName,germplasmDbId,observationVariableDbId,germplasmName,value,observationDbId,collector,uploadedBy,studyDbId,observationVariableName,observationUnitDbId,observationTimeStamp
OHRWW_2023_MAD_PLOT13194,1478511,84527,WI13OWW-9.1,3972.91,5629035,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642867,NA
OHRWW_2023_MAD_PLOT13195,1550934,84527,Megamix Montpellie Allogame,4082.69,5600673,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642904,NA
OHRWW_2023_MAD_PLOT13196,238239,84527,ARS10-028,5423.39,5625786,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642781,NA
OHRWW_2023_MAD_PLOT13197,921410,84527,CAPPELLI,5297.61,5596154,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642662,NA
OHRWW_2023_MAD_PLOT13198,1345401,84527,ARS18W0646,5531.97,5596271,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642720,NA
OHRWW_2023_MAD_PLOT13199,1478670,84527,WI13OWW-174.01,5549.04,5589573,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642695,NA
OHRWW_2023_MAD_PLOT13200,1550774,84527,Mottet Blanc,6347.88,5602536,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642876,NA
OHRWW_2023_MAD_PLOT13201,1550362,84527,WI13OWW-144.01,6751.78,5617256,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642780,NA
OHRWW_2023_MAD_PLOT13202,1550213,84527,Rouge Prolifique,5223.45,5627491,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642883,NA
OHRWW_2023_MAD_PLOT13203,1055461,84527,NUEAST,5463.6,5627627,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642723,NA
OHRWW_2023_MAD_PLOT13204,1344136,84527,VA18HRW-96,5879.08,5605129,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642819,NA
OHRWW_2023_MAD_PLOT13205,1550046,84527,WI13OWW-224.02,6669.54,5584602,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642941,NA
OHRWW_2023_MAD_PLOT13206,1550895,84527,Rosa de Sabedo,4092.02,5608066,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642727,NA
OHRWW_2023_MAD_PLOT13207,1551003,84527,Barbet de Farez,3514.84,5585795,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642929,NA
OHRWW_2023_MAD_PLOT13208,1550965,84527,Megamix Moulon Allogame,4252.81,5585542,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642813,NA
OHRWW_2023_MAD_PLOT13209,1055775,84527,WARTHOG,4514.13,5593973,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642980,NA
OHRWW_2023_MAD_PLOT13210,1550758,84527,Huabey,3992.95,5613492,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642787,NA
OHRWW_2023_MAD_PLOT13211,1550294,84527,WI13OWW-12.02,3782.49,5601175,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642851,NA
OHRWW_2023_MAD_PLOT13212,219744,84527,APPALACHIANWHITE,4931.41,5590610,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642789,NA
OHRWW_2023_MAD_PLOT13213,1415064,84527,VA20HRW-39,5101.43,5590508,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642800,NA
OHRWW_2023_MAD_PLOT13214,1550354,84527,WI13OWW-140.02,4261.1,5596731,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642748,NA
OHRWW_2023_MAD_PLOT13215,1550680,84527,Barbu du Macconais,2963.94,5621939,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642674,NA
OHRWW_2023_MAD_PLOT13216,1551032,84527,WI13OWW-138.08,5181.36,5593154,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642803,NA
OHRWW_2023_MAD_PLOT13217,1345064,84527,VA18HRW-57,6101.52,5629301,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642976,NA
OHRWW_2023_MAD_PLOT13218,920401,84527,CLARKS_CREAM,5710.83,5629567,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642846,NA
OHRWW_2023_MAD_PLOT13219,238948,84527,REDFIELD,5140.96,5608650,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642923,NA
OHRWW_2023_MAD_PLOT13220,1478367,84527,WI13OWW-47.04,5549.04,5598677,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642750,NA
OHRWW_2023_MAD_PLOT13221,234458,84527,YORKSTAR,5414.71,5614326,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642804,NA
OHRWW_2023_MAD_PLOT13222,1550567,84527,WI13OWW-154.03,6043.17,5631592,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642747,NA
OHRWW_2023_MAD_PLOT13223,1478593,84527,WI13OWW-145.06,5771.01,5631566,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642855,NA
OHRWW_2023_MAD_PLOT13225,1478334,84527,WI13OWW-199.09,6049.76,5581031,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642630,NA
OHRWW_2023_MAD_PLOT13226,920536,84527,ARS16W1067,7156.97,5605254,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642856,NA
OHRWW_2023_MAD_PLOT13227,234712,84527,14NORD-01,5845.15,5589142,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642643,NA
OHRWW_2023_MAD_PLOT13228,223762,84527,DH12SRW056-058,6443.75,5588813,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642733,NA
OHRWW_2023_MAD_PLOT13229,921447,84527,FOUROSIX,5691.75,5597111,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642706,NA
OHRWW_2023_MAD_PLOT13232,1259785,84527,RedFife,3646.04,5598705,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642871,NA
OHRWW_2023_MAD_PLOT13233,1478718,84527,WI13OWW-212.08,3919.07,5598910,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642715,NA
OHRWW_2023_MAD_PLOT13234,1550246,84527,WI13OWW-51.02,4198.15,5581662,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642829,NA
OHRWW_2023_MAD_PLOT13235,1551014,84527,WI13OWW-51.06,4277.35,5609598,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642948,NA
OHRWW_2023_MAD_PLOT13236,227496,84527,ARAPAHOE,5773.81,5584926,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642711,NA
OHRWW_2023_MAD_PLOT13237,1550494,84527,WI13OWW-7.01,4973.28,5615297,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642951,NA
OHRWW_2023_MAD_PLOT13238,1478367,84527,WI13OWW-47.04,4494.55,5615583,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642863,NA
OHRWW_2023_MAD_PLOT13239,1550280,84527,Alenkejava,4130.95,5620745,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642897,NA
OHRWW_2023_MAD_PLOT13240,1477979,84527,15NORD-39,3901.94,5602889,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642736,NA
OHRWW_2023_MAD_PLOT13241,220884,84527,OAHE,6937.15,5617808,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642828,NA
OHRWW_2023_MAD_PLOT13242,1550134,84527,WI13OWW-154.07,4455.18,5627387,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642724,NA
OHRWW_2023_MAD_PLOT13243,220023,84527,NE06545,4733.52,5627422,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642879,NA
OHRWW_2023_MAD_PLOT13244,228290,84527,EXPEDITION,5592.43,5605646,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642772,NA
OHRWW_2023_MAD_PLOT13245,1345386,84527,VISION45,6087.69,5584696,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642650,NA
OHRWW_2023_MAD_PLOT13246,1485707,84527,Brome,3962.61,5608561,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642884,NA
OHRWW_2023_MAD_PLOT13247,1485074,84527,Montcalm,5763.8,5585420,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642847,NA
OHRWW_2023_MAD_PLOT13248,1415168,84527,DH18HRW-138-56,4184.89,5585637,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642975,NA
OHRWW_2023_MAD_PLOT13249,1478455,84527,WI13OWW-54.08,3640.85,5593771,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642811,NA
OHRWW_2023_MAD_PLOT13250,236445,84527,NE06607,5260.83,5589468,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642624,NA
OHRWW_2023_MAD_PLOT13251,1550403,84527,Blé Dla Saone,1885.24,5631149,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642921,NA
OHRWW_2023_MAD_PLOT13252,1478331,84527,WI13OWW-260.06,3584,5615863,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642621,NA
OHRWW_2023_MAD_PLOT13253,1550217,84527,Blé des Vosges,2287.33,5615770,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642968,NA
OHRWW_2023_MAD_PLOT13254,1416987,84527,Bearpaw,3296.17,5619414,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642681,NA
OHRWW_2023_MAD_PLOT13255,231596,84527,DECADE,4052.67,5597497,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642753,NA
OHRWW_2023_MAD_PLOT13256,231310,84527,ALICE,3404.83,5622429,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642969,NA
OHRWW_2023_MAD_PLOT13257,237366,84527,RUTH,4710.28,5599146,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642768,NA
OHRWW_2023_MAD_PLOT13258,1344752,84527,ARS18W0682,3931.74,5599335,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642710,NA
OHRWW_2023_MAD_PLOT13259,1478193,84527,WI13OWW-7.02,4455.18,5579638,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642737,NA
OHRWW_2023_MAD_PLOT13260,1284386,84527,BOBCAT,3788.18,5594605,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642893,NA
OHRWW_2023_MAD_PLOT13261,1482745,84527,Champlain,4696.56,5605715,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642644,NA
OHRWW_2023_MAD_PLOT13262,1550532,84527,Pounder,3488.24,5622694,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642905,NA
OHRWW_2023_MAD_PLOT13263,1284383,84527,FLATHEAD,3027.94,5622742,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642684,NA
OHRWW_2023_MAD_PLOT13264,238309,84527,OVERLAND,3355.36,5617665,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642956,NA
OHRWW_2023_MAD_PLOT13265,1550582,84527,WI13OWW-1.07,2470.2,5586050,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642836,NA
OHRWW_2023_MAD_PLOT13266,1550071,84527,WI13OWW-140.07,2614.3,5614859,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642688,NA
OHRWW_2023_MAD_PLOT13267,1361568,84527,CATAWBA,1744.9,5584041,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642947,NA
OHRWW_2023_MAD_PLOT13268,219744,84527,APPALACHIANWHITE,2812.06,5584301,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642756,NA
OHRWW_2023_MAD_PLOT13269,230253,84527,HONOR,3264.19,5604867,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642707,NA
OHRWW_2023_MAD_PLOT13270,230406,84527,NW13493,3014.62,5610452,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642931,NA
OHRWW_2023_MAD_PLOT13271,1414933,84527,VA19HRW-17,3194.63,5596236,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642842,NA
OHRWW_2023_MAD_PLOT13272,1550610,84527,AGS 3022,3627.34,5580231,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642700,NA
OHRWW_2023_MAD_PLOT13273,235651,84527,GENESEE,3028.04,5580067,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642954,NA
OHRWW_2023_MAD_PLOT13274,1550731,84527,WI13OWW-2.06,2739.23,5600890,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642853,NA
OHRWW_2023_MAD_PLOT13275,228290,84527,EXPEDITION,1710.25,5628319,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642725,NA
OHRWW_2023_MAD_PLOT13276,1477947,84527,WI13OWW-138.05,3253.28,5603920,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642746,NA
OHRWW_2023_MAD_PLOT13277,1345566,84527,VA18HRW-58,3116.23,5620759,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642860,NA
OHRWW_2023_MAD_PLOT13278,1550719,84527,Romanello,2608.26,5621072,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642701,NA
OHRWW_2023_MAD_PLOT13279,224059,84527,FORWARD,3072.03,5615265,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642770,NA
OHRWW_2023_MAD_PLOT13280,1550596,84527,Rouge de Alsace,3211.55,5594475,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642799,NA
OHRWW_2023_MAD_PLOT13281,1478334,84527,WI13OWW-199.09,5010.58,5605479,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642907,NA
OHRWW_2023_MAD_PLOT13282,1345064,84527,VA18HRW-57,5424.55,5622628,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642755,NA
OHRWW_2023_MAD_PLOT13283,1284387,84527,WINNER,7277.46,5622541,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642865,NA
OHRWW_2023_MAD_PLOT13284,1478331,84527,WI13OWW-260.06,6165.75,5617576,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642966,NA
OHRWW_2023_MAD_PLOT13285,1550561,84527,ARS19W258,6731.3,5586143,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642636,NA
OHRWW_2023_MAD_PLOT13286,1345401,84527,ARS18W0646,4082.69,5614679,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642635,NA
OHRWW_2023_MAD_PLOT13287,1550458,84527,Maxine,5673.74,5584203,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642890,NA
OHRWW_2023_MAD_PLOT13288,1550670,84527,WI13OWW-10.05,5130.66,5584376,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642722,NA
OHRWW_2023_MAD_PLOT13289,1550965,84527,Megamix Moulon Allogame,5256.19,5604340,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642649,NA
OHRWW_2023_MAD_PLOT13290,1550492,84527,Atar,3917.58,5581483,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642964,NA
OHRWW_2023_MAD_PLOT13291,1550214,84527,Rougdu_Roc/JFB,5136.42,5619573,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642872,NA
OHRWW_2023_MAD_PLOT13292,1550610,84527,AGS 3022,5690.99,5608381,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642637,NA
OHRWW_2023_MAD_PLOT13293,1550917,84527,WI13OWW-138.1,4156.59,5608299,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642896,NA
OHRWW_2023_MAD_PLOT13294,219744,84527,APPALACHIANWHITE,3882.56,5631374,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642802,NA
OHRWW_2023_MAD_PLOT13295,220884,84527,OAHE,6933.68,5600156,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642760,NA
OHRWW_2023_MAD_PLOT13296,234458,84527,YORKSTAR,6343.78,5627241,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642798,NA
OHRWW_2023_MAD_PLOT13297,1055775,84527,WARTHOG,6167.7,5598345,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642738,NA
OHRWW_2023_MAD_PLOT13298,1477880,84527,WI13OWW-183.05,6443.88,5598136,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642908,NA
OHRWW_2023_MAD_PLOT13299,1259764,84527,Millenium,6660.93,5591082,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642830,NA
OHRWW_2023_MAD_PLOT13300,1478589,84527,GUA,4411.27,5607928,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642797,NA
OHRWW_2023_MAD_PLOT13301,1345566,84527,VA18HRW-58,6454.26,5594055,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642698,NA
OHRWW_2023_MAD_PLOT13302,920536,84527,ARS16W1067,7544.98,5582606,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642839,NA
OHRWW_2023_MAD_PLOT13303,1550532,84527,Pounder,4466.95,5582408,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642734,NA
OHRWW_2023_MAD_PLOT13304,220023,84527,NE06545,5615.47,5605003,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642634,NA
OHRWW_2023_MAD_PLOT13305,1415119,84527,VA20HRW-10,5827.77,5626220,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642961,NA
OHRWW_2023_MAD_PLOT13306,921816,84527,VA14HRW-41,4393.55,5602315,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642963,NA
OHRWW_2023_MAD_PLOT13307,1478670,84527,WI13OWW-174.01,5619.71,5624316,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642831,NA
OHRWW_2023_MAD_PLOT13308,1442436,84527,FREDRICK,6001.63,5624701,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642640,NA
OHRWW_2023_MAD_PLOT13309,224002,84527,ARROW,6169.89,5617361,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642732,NA
OHRWW_2023_MAD_PLOT13311,1478511,84527,WI13OWW-9.1,5144.64,5608752,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642959,NA
OHRWW_2023_MAD_PLOT13312,1550420,84527,Ladoga,5104.64,5620325,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642728,NA
OHRWW_2023_MAD_PLOT13313,1344507,84527,ARS18W0700,4454.94,5620381,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642827,NA
OHRWW_2023_MAD_PLOT13314,231596,84527,DECADE,4683.09,5615136,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642930,NA
OHRWW_2023_MAD_PLOT13315,1445048,84527,AC_MORLEY,5136.29,5588728,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642703,NA
OHRWW_2023_MAD_PLOT13316,1550288,84527,WI13OWW-266.1,5307.26,5617979,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642670,NA
OHRWW_2023_MAD_PLOT13317,1550362,84527,WI13OWW-144.01,5959.97,5581096,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642731,NA
OHRWW_2023_MAD_PLOT13319,1551032,84527,WI13OWW-138.08,4210.28,5601515,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642837,NA
OHRWW_2023_MAD_PLOT13320,1550596,84527,Rouge de Alsace,4857.96,5611897,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642796,NA
OHRWW_2023_MAD_PLOT13321,1482745,84527,Champlain,5463.6,5597158,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642704,NA
OHRWW_2023_MAD_PLOT13322,1284635,84527,VA17W-75,4853.38,5579120,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642833,NA
OHRWW_2023_MAD_PLOT13323,1550604,84527,WI13OWW-9.05,5381.05,5579211,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642726,NA
OHRWW_2023_MAD_PLOT13324,1415168,84527,DH18HRW-138-56,4991.33,5602181,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642632,NA
OHRWW_2023_MAD_PLOT13325,229879,84527,TX02A0252,6325.64,5629432,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642952,NA
OHRWW_2023_MAD_PLOT13326,224059,84527,FORWARD,5138.48,5605042,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642967,NA
OHRWW_2023_MAD_PLOT13327,1550679,84527,Megamix Moulon Autogame,4885.26,5621693,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642887,NA
OHRWW_2023_MAD_PLOT13328,921199,84527,14VDH-HRW02-029,5615.47,5621845,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642694,NA
OHRWW_2023_MAD_PLOT13329,1550060,84527,Oulianowska,3302.18,5614519,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642773,NA
OHRWW_2023_MAD_PLOT13330,1550567,84527,WI13OWW-154.03,5434.15,5578979,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642814,NA
OHRWW_2023_MAD_PLOT13331,227974,84527,NI12702W,4478.83,5620619,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642911,NA
OHRWW_2023_MAD_PLOT13332,1478367,84527,WI13OWW-47.04,5382.37,5611727,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642785,NA
OHRWW_2023_MAD_PLOT13333,238948,84527,REDFIELD,5156.54,5611509,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642880,NA
OHRWW_2023_MAD_PLOT13334,235651,84527,GENESEE,4395.59,5628669,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642978,NA
OHRWW_2023_MAD_PLOT13335,1550986,84527,ALAUDA,4896.98,5600563,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642663,NA
OHRWW_2023_MAD_PLOT13336,921447,84527,FOUROSIX,6371.06,5625527,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642622,NA
OHRWW_2023_MAD_PLOT13337,1478340,84527,WI13OWW-140.05,4259.9,5596388,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642764,NA
OHRWW_2023_MAD_PLOT13338,1478760,84527,WI13OWW-11.03,3888.55,5596044,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642958,NA
OHRWW_2023_MAD_PLOT13339,1550167,84527,WI13OWW-51.08,4920.92,5589846,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642864,NA
OHRWW_2023_MAD_PLOT13340,921410,84527,CAPPELLI,4790.47,5607424,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642744,NA
OHRWW_2023_MAD_PLOT13341,1415064,84527,VA20HRW-39,6061.39,5593359,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642641,NA
OHRWW_2023_MAD_PLOT13342,1550895,84527,Rosa de Sabedo,3556.53,5582743,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642866,NA
OHRWW_2023_MAD_PLOT13343,230253,84527,HONOR,4940.4,5582635,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642771,NA
OHRWW_2023_MAD_PLOT13344,1478455,84527,WI13OWW-54.08,3846.07,5604491,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642671,NA
OHRWW_2023_MAD_PLOT13345,1478193,84527,WI13OWW-7.02,4504.65,5626106,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642903,NA
OHRWW_2023_MAD_PLOT13346,1550898,84527,WI13OWW-199.1,4406.91,5601592,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642932,NA
OHRWW_2023_MAD_PLOT13347,1478367,84527,WI13OWW-47.04,3916.25,5624844,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642645,NA
OHRWW_2023_MAD_PLOT13348,1478340,84527,WI13OWW-140.05,4185.11,5624525,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642838,NA
OHRWW_2023_MAD_PLOT13349,1550383,84527,Blé Allemand,3483.37,5617524,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642899,NA
OHRWW_2023_MAD_PLOT13350,1550113,84527,Marius,4268.27,5621169,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642669,NA
OHRWW_2023_MAD_PLOT13351,1478618,84527,WI13OWW-202.07,3462.69,5579546,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642761,NA
OHRWW_2023_MAD_PLOT13352,1284386,84527,BOBCAT,3750.71,5595682,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642900,NA
OHRWW_2023_MAD_PLOT13353,1550300,84527,BANATKA,3060.34,5595850,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642651,NA
OHRWW_2023_MAD_PLOT13354,1550294,84527,WI13OWW-12.02,3553.88,5591365,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642745,NA
OHRWW_2023_MAD_PLOT13355,227496,84527,ARAPAHOE,4445.41,5613898,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642868,NA
OHRWW_2023_MAD_PLOT13356,1477953,84527,ROJO_DE_SABANDO,3925.85,5587608,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642852,NA
OHRWW_2023_MAD_PLOT13357,228212,84527,GOODSTREAK,4873.21,5611096,dwaring87,dwaring87,10941,Grain yield - kg/ha|CO_321:0001218,1642881,NA
